stop_name,stop_type,transit_type,lines,latitude,longitude
Hermann-Kauffmann-Straße,"Metrobus, Nachtbus, Stadtbus",Bus,"172,M7,N607",53.59458999999972,10.044000000000135
Hellbrookstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"172,177,M17,M7,N607,N617",53.59145291782359,10.044261780156635
U Saarlandstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"171,172,261,M17,M18,N600",53.58796722016788,10.033278210580814
Großheidestraße,"Metrobus, Stadtbus",Bus,"172,M17",53.58539668073647,10.027081760657284
Jarrestraße (Kampnagel),"Metrobus, Stadtbus",Bus,"172,M17",53.58388999999976,10.02024000000012
Bachstraße,Stadtbus,Bus,172,53.576821601980136,10.02509054096827
Beethovenstraße,"Metrobus, Stadtbus",Bus,"172,M18,M25",53.574939999999756,10.021420000000122
U Mundsburg,"Metrobus, Nachtbus, Stadtbus",Bus,"172,M18,M25,N607",53.57027023304276,10.02704488817907
Harzensweg,"Metrobus, Nachtbus, Stadtbus",Bus,"177,M17,N617",53.59168999999975,10.049880000000138
Brucknerstraße (Arbeitsgerichte),"Metrobus, Stadtbus",Bus,"171,261,M18",53.58356600562227,10.033536676099805
U Dehnhaide,"Nachtbus, Stadtbus",Bus,"171,N607",53.580004406964306,10.040796888877212
Wachtelstraße,Metrobus,Bus,M18,53.58820271662879,10.052571123115086
Habichtsplatz,Metrobus,Bus,M28,53.59599999999973,10.046580000000137
U Habichtstraße (Steilshooper Straße),"Metrobus, Nachtbus, Stadtbus",Bus,"177,M17,N617",53.59513047274966,10.050075783347202
Langenfort,"Metrobus, Nachtbus, Stadtbus",Bus,"177,M17,N617",53.599789999999714,10.050760000000137
Richeystraße,"Metrobus, Nachtbus",Bus,"M17,N617",53.60293999999973,10.051310000000141
Schwarzer Weg,"Metrobus, Nachtbus",Bus,"M17,N617",53.60636626829538,10.055691495325105
Alfred-Mahlau-Weg,"Metrobus, Nachtbus, Stadtbus",Bus,"118,M26,M7,N617",53.60971308245309,10.054586924982635
Eichenlohweg,"Metrobus, Stadtbus",Bus,"118,M26,M7",53.60842229841525,10.04433885275869
Gründgensstraße (West),"Metrobus, Stadtbus",Bus,"118,M26,M7",53.611432339073346,10.045899388124393
Fritz-Flinte-Ring,"Metrobus, Stadtbus",Bus,"118,M26,M7",53.61049999999974,10.05006000000014
Einkaufszentrum Steilshoop,"Metrobus, Nachtbus, Stadtbus",Bus,"118,M26,M7,N617",53.61035263247576,10.058777071931534
Hallenbad Bramfeld,Stadtbus,Bus,118,53.61107999999969,10.069330000000152
Erich-Ziegel-Ring,"Metrobus, Stadtbus",Bus,"118,177,M7",53.61243941849906,10.064364688428967
Gründgensstraße (Ost),"Metrobus, Stadtbus",Bus,"118,177,M7",53.61349124377243,10.065739609065071
Leeschenblick,Stadtbus,Bus,"118,177",53.61460424032068,10.071749615792278
Fabriciusstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"118,177,M17,M26,N617",53.6085399999997,10.067520000000151
Gustav-Seitz-Weg,"Metrobus, Nachtbus, Stadtbus",Bus,"177,M17,M26,N617",53.608698633915076,10.06340555373659
Owiesenstraße,Stadtbus,Bus,177,53.60683118322082,10.067164577419083
Fabriciusstraße (Mitte),Stadtbus,Bus,177,53.6045848284993,10.065633193182979
Buschrosenweg,Stadtbus,Bus,177,53.6013199999997,10.062450000000146
Hellbrookkamp,Stadtbus,Bus,177,53.59766878290958,10.060669017006177
Maybachstraße,Stadtbus,Bus,177,53.598440384550365,10.056056464457786
Burmesterstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"171,172,261,M17,M18,N600",53.58753603294723,10.036885519711694
Habichtstraße (Mitte),Metrobus,Bus,"M18,M28",53.591439729024145,10.055891287825117
Hebbelstraße,Metrobus,Bus,M25,53.57738563565687,10.018525945113856
Borchertring,"Metrobus, Stadtbus",Bus,"118,177,M7",53.61497070922509,10.067738924294021
Lämmersieth (Mitte),"Metrobus, Nachtbus",Bus,"M23,N600",53.58478200571119,10.053295322171474
Genslerstraße,Metrobus,Bus,M23,53.59292999999975,10.038160000000131
S Alte Wöhr,Metrobus,Bus,M23,53.597479999999734,10.036860000000132
Lauensteinstraße,Metrobus,Bus,M23,53.600117751425735,10.036033854272308
U Uhlandstraße,Stadtbus,Bus,172,53.56549863346049,10.026167140433504
Stückenstraße (Schön Klinik),Stadtbus,Bus,213,53.579242884118095,10.049470758486862
Holsteinischer Kamp,Stadtbus,Bus,213,53.57581999999973,10.04877000000014
Langenrehm,Stadtbus,Bus,213,53.582733626964774,10.046972101364771
U Habichtstraße,Metrobus,Bus,M28,53.59380147209863,10.050738501445988
Lämmersieth (Nord),Metrobus,Bus,M28,53.58891999999971,10.061350000000145
Plattenfoort,"Metrobus, Nachtbus",Bus,"M17,N617",53.62896999999957,10.138030000000207
Eulenkrugstraße,Metrobus,Bus,M24,53.64658387441245,10.158702942391898
U Volksdorf,"Metrobus, Nachtbus, Stadtbus",Bus,"174,375,M24,N607",53.6503999999995,10.161770000000232
Uppenhof,Stadtbus,Bus,375,53.647849999999494,10.161280000000227
Wiesenhöfen,Stadtbus,Bus,375,53.647585421046415,10.168695703599887
Gut Karlshöhe,Metrobus,Bus,M27,53.62920999999963,10.10770000000018
Cornehlsweg,Stadtbus,Bus,375,53.64707999999946,10.177760000000246
Herkenkrug,Stadtbus,Bus,375,53.64577999999945,10.182240000000249
Buchenstieg,Stadtbus,Bus,375,53.64825210596315,10.185714912327441
U Buchenkamp,Stadtbus,Bus,375,53.65210999999943,10.186410000000254
Moorredder,Stadtbus,Bus,375,53.65919627693812,10.182525306425957
Gussau,Stadtbus,Bus,375,53.65884999999947,10.174840000000241
Ahrensburger Platz,Stadtbus,Bus,375,53.65552999999947,10.176150000000243
Im Allhorn,Stadtbus,Bus,375,53.653955252891905,10.174597853059055
Lerchenberg,Stadtbus,Bus,375,53.653289999999465,10.168440000000237
Claus-Ferck-Straße,Stadtbus,Bus,375,53.65164999999949,10.166890000000233
Halenreie,"Metrobus, Nachtbus",Bus,"M24,N607",53.65327089403256,10.16002436279569
Rögenfeld,"Metrobus, Nachtbus",Bus,"M24,N607",53.65325797217222,10.15112579778652
Hültkoppel,"Metrobus, Nachtbus",Bus,"M24,N607",53.65296999999955,10.14072000000021
Saselbekstraße,"Metrobus, Nachtbus",Bus,"M24,N607",53.655959999999574,10.134830000000202
Steinwegel,"Metrobus, Nachtbus",Bus,"M24,N607",53.65512999999959,10.125100000000193
Op de Elg,"Metrobus, Nachtbus",Bus,"M24,N607",53.654959999999605,10.118310000000188
Saseler Markt,"Metrobus, Nachtbus",Bus,"M24,N607",53.653859999999625,10.110970000000181
Stadtbahnstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"174,374,M24,N607",53.653619999999634,10.106940000000181
Alstertal-Einkaufszentrum,"Metrobus, Nachtbus, Stadtbus",Bus,"174,176,178,179,276,374,M24,N607",53.65633999999965,10.093790000000169
S Poppenbüttel (Wentzelplatz),"Metrobus, Nachtbus, Stadtbus",Bus,"174,176,178,179,276,374,M24,N607",53.65181999999965,10.093180000000169
Schulbergredder,"Metrobus, Nachtbus, Stadtbus",Bus,"174,176,178,179,276,M24,N607",53.65673999999966,10.085160000000164
Alte Landstraße (Nord),"Metrobus, Nachtbus, Stadtbus",Bus,"174,176,179,M24,N607",53.65314770657252,10.077247832651796
Müssenredder (Mitte),Stadtbus,Bus,174,53.65546191310421,10.073440073347626
Wesselstraat,Stadtbus,Bus,174,53.65540794444391,10.06781667912675
Goldröschenweg,"Metrobus, Nachtbus",Bus,"M24,N607",53.651147532197534,10.06857032619354
Norbert-Schmid-Platz,"Metrobus, Nachtbus, Stadtbus",Bus,"174,M24,N607",53.6539324734203,10.062731591466633
Friedhof Ohlsdorf (Bestattungsforum),Stadtbus,Bus,170,53.62372999999973,10.034440000000126
Ruscheweyhstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"174,M24,N607",53.64902585166272,10.060996360389405
Am Hehsel,"Metrobus, Nachtbus, Stadtbus",Bus,"174,M24,N607",53.64714594135026,10.056257674524387
Högenkamp,Stadtbus,Bus,174,53.657146605680246,10.060623020202753
Heidkamp,Stadtbus,Bus,174,53.65970764357091,10.059779964737364
Tegelsbarg (Nord),Stadtbus,Bus,174,53.660899999999714,10.059420000000143
Poppenbüttler Stieg,"Nachtbus, Stadtbus",Bus,"174,N607",53.644329999999705,10.051260000000136
EKZ Hummelsbüttel,"Nachtbus, Stadtbus",Bus,"174,N607",53.642449999999734,10.04772000000014
Hummelsbüttler Hauptstraße,"Nachtbus, Stadtbus",Bus,"174,N607",53.641809999999744,10.038090000000132
Am Gnadenberg,"Nachtbus, Stadtbus",Bus,"174,N607",53.63796999999973,10.035350000000127
Kurzer Kamp,Stadtbus,Bus,174,53.63708909330347,10.029775845090962
U Fuhlsbüttel,Stadtbus,Bus,"118,174",53.63239999999975,10.025880000000123
Hinsbleek,Stadtbus,Bus,179,53.65158835840788,10.078326184149237
Emekesweg,Stadtbus,Bus,179,53.64669410171457,10.076731625179416
Vogtskamp,Stadtbus,Bus,179,53.6434199999997,10.065470000000149
Am Gehöckel,Stadtbus,Bus,179,53.63994047507546,10.054227080620112
Distelkoppel,Stadtbus,Bus,179,53.635929999999746,10.043460000000136
Heinrich-Traun-Platz,Stadtbus,Bus,179,53.63327999999976,10.034050000000128
Brombeerweg (West),"Nachtbus, Stadtbus",Bus,"179,N607",53.62899229357622,10.026353129021132
Erdkampsweg (Ost),Stadtbus,Bus,"172,392",53.628116297704786,10.02448380216553
Ida-Ehre-Allee,Stadtbus,Bus,270,53.62488255521104,10.054818581930688
Friedhof Ohlsdorf (Kapelle 6),Stadtbus,Bus,270,53.627059058586575,10.05491085752028
Friedhof Ohlsdorf (Kapelle 7),Stadtbus,Bus,270,53.628199999999744,10.046540000000137
Friedhof Ohlsdorf (Kapelle 8),Stadtbus,Bus,270,53.62720445004435,10.038468150705485
Nordteich,Stadtbus,Bus,270,53.62516999999974,10.042000000000133
Friedhof Ohlsdorf (Kapelle 2),Stadtbus,Bus,270,53.62380372786537,10.041352032057771
Haupteingang Ohlsdorf,Stadtbus,Bus,"170,270",53.62056939931157,10.03435669164793
Friedhof Ohlsdorf (Kapelle 4),Stadtbus,Bus,170,53.6169276608876,10.04097452474655
Friedhof Ohlsdorf (Kapelle 3),Stadtbus,Bus,170,53.617814500912786,10.04595745029861
Wasserturm,Stadtbus,Bus,170,53.61974185109181,10.049063167071095
Friedhof Ohlsdorf (Kapelle 10),Stadtbus,Bus,170,53.619929999999705,10.054810000000142
Mittelallee,Stadtbus,Bus,170,53.62167360673086,10.055699648560081
Friedhof Ohlsdorf (Kapelle 9),Stadtbus,Bus,"170,270",53.624559999999704,10.062380000000147
Friedhof Ohlsdorf (Kapelle 12),Stadtbus,Bus,"170,270",53.624469256396154,10.07036599277141
Bramfelder See,Stadtbus,Bus,"177,270",53.61871999999969,10.073750000000157
Lärchenallee,Stadtbus,Bus,270,53.6222099999997,10.073200000000154
Friedhof Ohlsdorf (Kapelle 13),Stadtbus,Bus,270,53.624467023606314,10.07654756742962
Kirschenallee,Stadtbus,Bus,"170,270",53.62447214642224,10.073212241523407
Sorbusallee,Stadtbus,Bus,170,53.62710999999968,10.073240000000153
Friedhof Ohlsdorf (Kapelle 11),Stadtbus,Bus,170,53.629549999999675,10.074920000000157
Eichenallee,Stadtbus,Bus,170,53.627109999999696,10.077060000000158
Maisredder,"Metrobus, Stadtbus",Bus,"170,M8",53.62734999999968,10.085550000000163
Königsberger Straße,Metrobus,Bus,"M18,M8",53.62331999999967,10.084250000000164
Foßredder,Stadtbus,Bus,375,53.648129999999476,10.172760000000242
Nüßlerkamp,Metrobus,Bus,M18,53.62258548591489,10.084337460867543
Gumbinner Kehre,Metrobus,Bus,M18,53.625739021451885,10.09219714161448
Am Stühm-Süd,Metrobus,Bus,M18,53.62770999999963,10.100390000000177
Am Damm,Metrobus,Bus,M8,53.63162445795148,10.088864341675738
Rolfinckstraße,"Metrobus, Stadtbus",Bus,"168,368,M27,M8",53.63920488380686,10.094879214874245
Pfeilshofer Weg,Metrobus,Bus,M8,53.64186999999965,10.09747000000017
Frahmredder,Metrobus,Bus,M8,53.64726999999964,10.102150000000176
Huusbarg (West),Stadtbus,Bus,375,53.64394999999948,10.17147000000024
Am Pfeilshof,Stadtbus,Bus,"168,368",53.64094999999964,10.098910000000174
Mellande,Stadtbus,Bus,"168,368",53.64168999999963,10.10584000000018
Gilcherweg,Stadtbus,Bus,"168,368",53.64209999999961,10.112710000000185
Alter Berner Weg,Stadtbus,Bus,"168,368",53.6439269155472,10.121156479015372
Saseler Bogen,Stadtbus,Bus,"168,368",53.64264693819259,10.126472483748577
Nektarweg,Stadtbus,Bus,"168,368",53.63730999999957,10.133540000000202
Elbe-Werkstätten Nord,Stadtbus,Bus,168,53.63906999999957,10.133520000000207
Beim Farenland,Stadtbus,Bus,"168,368",53.63457325379522,10.136432158702704
Karlshöher Weg,Stadtbus,Bus,"168,368",53.63137090519682,10.137893553204197
Waldingstraße,Metrobus,Bus,M27,53.63551999999962,10.102390000000176
Grootmoor,Metrobus,Bus,M27,53.63260999999962,10.105010000000181
Thomas-Mann-Straße,"Metrobus, Stadtbus",Bus,"171,M27",53.62798999999959,10.113390000000187
Buddenbrookweg,"Metrobus, Stadtbus",Bus,"171,M27",53.62587999999961,10.11669000000019
Hohnerkamp,"Metrobus, Nachtbus",Bus,"M17,N617",53.617949999999645,10.089340000000165
Fahrenkrön,"Metrobus, Nachtbus",Bus,"M17,N617",53.61923260775563,10.09657275210221
Kienholt,"Metrobus, Nachtbus",Bus,"M17,N617",53.62134999999963,10.10526000000018
Huusbarg (Mitte),Stadtbus,Bus,375,53.64331999999948,10.176500000000246
Roter Hahn,"Metrobus, Nachtbus",Bus,"M17,N617",53.62557999999961,10.117880000000191
Lienaustraße,"Metrobus, Nachtbus",Bus,"M17,N617",53.62713999999957,10.123430000000194
Saselheider Weg,"Metrobus, Nachtbus",Bus,"M17,N617",53.62858999999957,10.132890000000204
Leharstraße,"Nachtbus, Stadtbus",Bus,"275,N617",53.62993582422673,10.1462205611365
Alaskaweg,"Nachtbus, Stadtbus",Bus,"275,N617",53.62827999999951,10.15114000000022
S Wellingsbüttel,"Metrobus, Stadtbus",Bus,"168,368,M27",53.64080999999967,10.08248000000016
Leuteritzweg,Stadtbus,Bus,174,53.65836111710446,10.060215701727657
Landahlweg,Stadtbus,Bus,174,53.65584819861893,10.060991013632426
Friedhof Ohlsdorf (Kapelle 1),Stadtbus,Bus,270,53.62243665491148,10.039814937974533
Rehmbrook,Stadtbus,Bus,176,53.66073999999966,10.076630000000156
Minsbekweg,Stadtbus,Bus,176,53.65598256088971,10.076967469354226
Hohnerkamp (Mitte),Metrobus,Bus,M18,53.62393249050609,10.09100182969293
S Poppenbüttel (Stormarnplatz),Metrobus,Bus,M8,53.65160999999964,10.094710000000168
Vogtredder,Stadtbus,Bus,"374,474,574",53.67514999999957,10.136970000000204
Volksdorfer Grenzweg,Stadtbus,Bus,"374,474,574",53.67595999999956,10.14155000000021
Bergstedter Alte Landstraße,Stadtbus,Bus,"374,474,574",53.67381113636874,10.13266606931826
Bergstedter Markt,"Nachtbus, Stadtbus",Bus,"174,374,474,574,N607",53.669949999999595,10.126020000000198
Rögenweg,"Nachtbus, Stadtbus",Bus,"174,N607",53.6566099999995,10.159800000000228
Frankring,"Nachtbus, Stadtbus",Bus,"174,N607",53.65993999999951,10.157020000000223
Ohlendorffs Tannen,"Nachtbus, Stadtbus",Bus,"174,N607",53.668464489321615,10.147012507938998
Stüffeleck,"Nachtbus, Stadtbus",Bus,"174,N607",53.66917999999954,10.143100000000212
Stüffel,"Nachtbus, Stadtbus",Bus,"174,N607",53.67020955003712,10.134726783447894
Iland,"Nachtbus, Stadtbus",Bus,"174,374,N607",53.66439485736324,10.119783655108275
Schönsberg,"Nachtbus, Stadtbus",Bus,"174,374,N607",53.65884665157272,10.113212406333513
Alsterredder,Stadtbus,Bus,276,53.659169999999655,10.095550000000172
Weidende,Stadtbus,Bus,276,53.65795999999965,10.101200000000176
Ilsenweg,Stadtbus,Bus,276,53.65837925120313,10.107356081002113
Bramkoppel,Stadtbus,Bus,276,53.661205090765016,10.107020736050048
Feldblumenweg,Stadtbus,Bus,276,53.66434339733575,10.106646732738733
Mellingburgredder,Stadtbus,Bus,276,53.668689999999636,10.10605000000018
Poppenbüttler Markt,Stadtbus,Bus,"178,276",53.65934999999966,10.084930000000162
Vörstekoppel,Stadtbus,Bus,178,53.66251999999967,10.080690000000159
Ulzburger Straße,Stadtbus,Bus,"176,178",53.66366999999969,10.076110000000156
Sandkuhlenkoppel,Stadtbus,Bus,178,53.66777915404014,10.0673817012538
Drosselstieg,Stadtbus,Bus,178,53.67063999999968,10.062450000000144
Heimgarten,Stadtbus,Bus,178,53.6732599999997,10.057370000000144
Ohlendieck,Stadtbus,Bus,276,53.66208999999966,10.086780000000163
Maike-Harder-Weg,Stadtbus,Bus,276,53.66605999999966,10.09026000000017
Treudelberg,Stadtbus,Bus,"176,276",53.67579031672849,10.093175513117176
Ödenweg,Stadtbus,Bus,"176,276",53.67974999999963,10.094930000000168
Tannenhof,Stadtbus,Bus,"176,276",53.6863149710976,10.094949861697163
Fiersbarg,Stadtbus,Bus,"176,276,474,574",53.689519999999646,10.096080000000173
Lemsahler Dorfstraße,Stadtbus,Bus,"474,574",53.685659999999636,10.102390000000177
Madacker,Stadtbus,Bus,"474,574",53.68697999999962,10.10693000000018
Sarenweg,Stadtbus,Bus,"474,574",53.68377999999961,10.114700000000184
Beerbuschredder,Stadtbus,Bus,"474,574",53.6777899999996,10.119010000000188
Twietenkoppel,Stadtbus,Bus,"474,574",53.6728599999996,10.122120000000193
Bökenbarg,Stadtbus,Bus,"176,276,474,574",53.69658999999965,10.100420000000177
Mesterbrooksweg,Stadtbus,Bus,"176,276,474,574",53.70499999999963,10.102970000000173
Lohe,Stadtbus,Bus,"176,276,474,478,574",53.708579999999635,10.10576000000018
Trilluper Weg,Stadtbus,Bus,"176,276,478",53.70752999999961,10.109660000000181
Duvenstedter Triftweg,Stadtbus,Bus,"176,276",53.70591631185123,10.116903354028464
Wohldorf,Stadtbus,Bus,"176,276",53.70394619668831,10.12005676380586
Alsterblick,Stadtbus,Bus,"176,276",53.699322405662954,10.123709702592079
U Ohlstedt,Stadtbus,Bus,"176,276",53.69500999999956,10.136880000000204
Bredenbekstraße,Stadtbus,Bus,"176,276",53.69269999999958,10.1326600000002
Specksaalredder,Stadtbus,Bus,"176,276,474,574",53.70164741400311,10.103612122803446
Poppenbütteler Berg,Stadtbus,Bus,176,53.66877999999967,10.082590000000161
Garleff-Bindt-Weg,Stadtbus,Bus,176,53.665958871466984,10.077878312395656
Mühlenredder,Stadtbus,Bus,478,53.71035999999957,10.129110000000198
Wragekamp,Stadtbus,Bus,"474,478,574",53.71117812531163,10.107499606399625
Thadenstraße (West),"Nachtbus, Stadtbus",Bus,"115,N610",53.555771338017934,9.950527424790875
Friedhof Nienstedten,Stadtbus,Bus,286,53.55539999999992,9.843450000000047
Nienstedtener Marktplatz,Stadtbus,Bus,"286,392",53.55387999999992,9.844740000000048
Sieberlingstraße,Stadtbus,Bus,"112,286,392",53.55043999999992,9.844590000000048
Elbschloßstraße (Seegerichtshof),Stadtbus,Bus,"112,286,392",53.549319999999916,9.851460000000051
Händelstraße,Metrobus,Bus,M16,53.56191999999988,9.906140000000066
Neumühlen/Övelgönne (Fähre),Stadtbus,Bus,113,53.54425999999987,9.915150000000072
Lawaetzhaus,Stadtbus,Bus,113,53.5443118153573,9.920340682521678
Paul-Roosen-Straße,"Nachtbus, Stadtbus",Bus,"115,N610",53.55322999999984,9.954440000000087
Neumühler Kirchenweg,Stadtbus,Bus,"111,113",53.54489999999985,9.927590000000073
Gerichtstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"183,M15,M20,M25,N600",53.55575025838147,9.943088302955065
U St.Pauli,"Metrobus, Nachtbus, Stadtbus",Bus,"112,M16,N601,N607,N608,N609,N610,N641",53.55005718033089,9.96945620830328
Davidstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"111,112,M16,N601,N607,N608,N609,N610,N641",53.54949918986154,9.962111953324934
S Reeperbahn,"Metrobus, Nachtbus, Stadtbus",Bus,"111,112,115,M16,N601,N607,N608,N609,N610,N641",53.549710934576346,9.955512617097675
U S Landungsbrücken,"Metrobus, Nachtbus, Stadtbus",Bus,"111,M2,N608",53.54599052269258,9.969419176957627
St.Pauli Hafenstraße,Metrobus,Bus,M2,53.54648999999983,9.963330000000092
Fischmarkt,Metrobus,Bus,M2,53.54644037466172,9.951122723090212
Große Bergstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"112,115,M16,N601,N609,N641",53.55131999999985,9.946710000000083
Goethestraße,"Metrobus, Stadtbus",Bus,"112,115,M16",53.55194420386278,9.940293613853019
Altonaer Poststraße,"Metrobus, Nachtbus, Stadtbus",Bus,"112,115,M16,N601,N609,N641",53.55002565137452,9.941009119849054
Bahrenfelder Straße,"Metrobus, Nachtbus, Stadtbus",Bus,"250,M1,N601",53.550416448557804,9.928362337766565
Zum Hünengrab (DESY),"Metrobus, Nachtbus",Bus,"M1,N601",53.57212999999991,9.880570000000061
Hein-Hoyer-Straße,Nachtbus,Bus,"N601,N607,N608,N609,N610,N641",53.55128358662351,9.961733048157505
Große Brunnenstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"250,M1,N601",53.55068818843293,9.9259452928983
Tietzestraße,Metrobus,Bus,M22,53.56652806466914,9.832250888686401
Bleickenallee (Kinderkrankenhaus),"Metrobus, Nachtbus, Stadtbus",Bus,"250,M1,N601",53.55113760972,9.917777520033544
Kreuzkirche Ottensen,"Metrobus, Nachtbus, Stadtbus",Bus,"115,150,250,M1,N601",53.553860794809424,9.917220971076503
Griegstraße,"Metrobus, Nachtbus, Stadtbus",Bus,"115,150,250,M1,N601",53.55432999999987,9.91011000000007
Behringstraße (AK Altona),"Metrobus, Nachtbus, Stadtbus",Bus,"115,150,250,284,M1,N601,N611",53.55677310985345,9.901381917202185
AK Altona (Eingang),"Metrobus, Nachtbus, Stadtbus",Bus,"150,250,284,M1,N611",53.55525999999987,9.898400000000064
Kleine Marienstraße,Nachtbus,Bus,N641,53.5512647292716,9.953734077219186
Rothestraße,Metrobus,Bus,M15,53.54770999999987,9.929000000000078
Fischers Allee,Metrobus,Bus,M15,53.54819812363344,9.922250376043493
Hohenzollernring,Metrobus,Bus,M15,53.548606411100124,9.916604857428135
Philosophenweg,Metrobus,Bus,M15,53.54925087963402,9.909700660726573
Wrangelpark,Metrobus,Bus,M15,53.54973999999986,9.901700000000066
Ernst-August-Straße,Metrobus,Bus,M15,53.55051999999988,9.897650000000064
Agathe-Lasch-Weg,Metrobus,Bus,M15,53.55253876920186,9.893607397908887
Reventlowstraße,"Metrobus, Stadtbus",Bus,"115,286,M15",53.5524099999999,9.89057000000006
Bernadottestraße,Stadtbus,Bus,286,53.54862999999989,9.89006000000006
